conversation_id,tweet_id,created_at,text,clean_text,review_bucket,true_intent,complexity,requires_hitl,hitl_reason,human_notes
1673019,1673029,Wed Oct 18 04:53:37 +0000 2017,@AmazonHelp Just a generic message won't work unless you vouch to implement it. Time to uninstall your app! #RIP,Just a generic message won't work unless you vouch to implement it. Time to uninstall your app! #RIP,TECHNICAL,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
86260,86258,Thu Nov 30 16:02:27 +0000 2017,"@AmazonHelp MS, thanks, but Phillips Hue won't work in English in Germany. It'll ask you to switch the device language to German (and also crash in the process). Fire TV stick and Alexa will not even display a link option with both devices set to English while connected to a German account.","MS, thanks, but Phillips Hue won't work in English in Germany. It'll ask you to switch the device language to German (and also crash in the process). Fire TV stick and Alexa will not even display a link option with both devices set to English while connected to a German account.",TECHNICAL,TECHNICAL,High Stakes Escalation,True,Safety or high-risk property damage issue requiring human safety team review.,"Rule 2 Applied: Device, app, or digital content technical issue."
2532006,2532003,Mon Oct 30 11:41:18 +0000 2017,"@AmazonHelp Yes, full access, online and app. Changed my password this morning too. Was told the order has been 'suspended' over the phone.","Yes, full access, online and app. Changed my password this morning too. Was told the order has been 'suspended' over the phone.",TECHNICAL,TECHNICAL,Borderline / Ambiguous,True,Requires account lookup / PII verification via Direct Message to resolve customer order issue.,"Rule 2 Applied: Device, app, or digital content technical issue."
579054,579045,Sun Dec 03 11:28:43 +0000 2017,@AmazonHelp Do they have to download the app and try to link in with Alexa before I add them ? I can’t find the household account,Do they have to download the app and try to link in with Alexa before I add them ? I can’t find the household account,TECHNICAL,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
609461,609461,Wed Nov 22 12:22:49 +0000 2017,@115821 I can not access my amazon account.I have not made any request to change my password and email.But they have been changed.What to do,I can not access my amazon account.I have not made any request to change my password and email.But they have been changed.What to do,TECHNICAL,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
776046,776045,Thu Oct 12 03:19:23 +0000 2017,@305433 @136279 @115821 I'm having the same issue with my Amazon Echo Show and Arlo,I'm having the same issue with my Amazon Echo Show and Arlo,TECHNICAL,TECHNICAL,Borderline / Ambiguous,False,"Ambiguous customer inquiry, but resolvable via self-service portal (e.g. Your Orders).","Rule 2 Applied: Device, app, or digital content technical issue."
2784546,2784546,Tue Nov 21 17:51:06 +0000 2017,Hello @115830 I cannot reset my password it keep whining cannot be found but I’m signed into the app! Doesn’t make sense,Hello I cannot reset my password it keep whining cannot be found but I’m signed into the app! Doesn’t make sense,TECHNICAL,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
1450050,1450050,Thu Nov 02 16:38:41 +0000 2017,"@AmazonHelp Dear Amazon, I recently purchased a Sonos One, but did not get one of the promotion coupons for the Echo Dot! Can u help me out?","Dear Amazon, I recently purchased a Sonos One, but did not get one of the promotion coupons for the Echo Dot! Can u help me out?",TECHNICAL,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
2578511,2578510,Thu Nov 16 21:48:38 +0000 2017,"@AmazonHelp Sweet, ordered a Fire Stick HD and it’s not working.","Sweet, ordered a Fire Stick HD and it’s not working.",TECHNICAL,TECHNICAL,High Stakes Escalation,True,Safety or high-risk property damage issue requiring human safety team review.,"Rule 2 Applied: Device, app, or digital content technical issue."
1125133,1125127,Sat Nov 25 11:39:03 +0000 2017,"@AmazonHelp Hi Amazon! Your team already responded via email. But they havent responded back after. So, tweeting here again instead. Your team has advised to use the Alexa app instead in order to create Voice Profile, but still I can't find the option. Please see screenshot. Thanks! https://t.co/mhwDJUlZsX","Hi Amazon! Your team already responded via email. But they havent responded back after. So, tweeting here again instead. Your team has advised to use the Alexa app instead in order to create Voice Profile, but still I can't find the option. Please see screenshot. Thanks!",TECHNICAL,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
2855207,2855207,Mon Nov 27 20:31:00 +0000 2017,"@115833 @AmazonHelp Guten Abend, meine Alexa aktiviert sich in den letzten paar Tagen immer wieder von selbst ohne das irgendwer das Aktivierungswort sagt. Ist auch bei Bekannten so. Woran liegt das?","Guten Abend, meine Alexa aktiviert sich in den letzten paar Tagen immer wieder von selbst ohne das irgendwer das Aktivierungswort sagt. Ist auch bei Bekannten so. Woran liegt das?",TECHNICAL,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
1275035,1275035,Thu Oct 26 15:32:02 +0000 2017,@117086 Quando vem Alexa pra cá ? Já estão acontecendo testes? Eu tenho muito interesse em desenvolver Skills para o público nacional,Quando vem Alexa pra cá ? Já estão acontecendo testes? Eu tenho muito interesse em desenvolver Skills para o público nacional,TECHNICAL,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
2932760,2932760,Wed Nov 29 09:05:28 +0000 2017,@115833 my echo dot has stop working recently it doesn’t even want to power on 😞 any solutions or advice,my echo dot has stop working recently it doesn’t even want to power on 😞 any solutions or advice,TECHNICAL,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
1779327,1779327,Mon Oct 23 13:19:43 +0000 2017,"I loved and adored Amazon till yesterday, but no longer... It's all about T&amp;C's. This is where small traders score. Sorry @115821 @115850","I loved and adored Amazon till yesterday, but no longer... It's all about T&C's. This is where small traders score. Sorry",GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
445654,445654,Wed Nov 22 09:44:22 +0000 2017,"@AmazonHelp your ""we thought you would like this black friday offer"" and similar push notifications - can I get rid of them without having to disable all notifications or uninstall the app?","your ""we thought you would like this black friday offer"" and similar push notifications - can I get rid of them without having to disable all notifications or uninstall the app?",GENERAL_INQUIRY,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
2471650,2471650,Wed Nov 15 11:33:45 +0000 2017,"@AmazonHelp 
I ordered a number of books from https://t.co/xa7XoHhBYE via Amazon EU S.a.r.L. Only one book arrived. The order did not say part order or not. There is no option to query this on the order form. What can I do?",I ordered a number of books from via Amazon EU S.a.r.L. Only one book arrived. The order did not say part order or not. There is no option to query this on the order form. What can I do?,GENERAL_INQUIRY,SHIPPING,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
2212016,2212015,Fri Nov 10 06:36:35 +0000 2017,@AmazonHelp I have seen that email...what's new in this email.same communication again.i have responded to seller and provided everything.i can show that email.seller is lying and you guys agree with seller..do you have any care about buyers money?,I have seen that email...what's new in this email.same communication again.i have responded to seller and provided everything.i can show that email.seller is lying and you guys agree with seller..do you have any care about buyers money?,GENERAL_INQUIRY,GENERAL_INQUIRY,Borderline / Ambiguous,False,"Ambiguous customer inquiry, but resolvable via self-service portal (e.g. Your Orders).",Verified human annotation for AmazonHelp customer tweet.
737930,737929,Wed Oct 11 12:56:04 +0000 2017,@AmazonHelp I have an app .Let me now where frm app can i report,I have an app .Let me now where frm app can i report,GENERAL_INQUIRY,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
2678054,2678054,Sun Nov 19 13:04:17 +0000 2017,"The most annoying online experience @AmazonHelp The customer care hanged up my call without solving my problem, I will never ever trust @115850, They leaked my private details to a seller who sent me a local watch instead of the Hard drive 
@1840 @115851 #amazonscam","The most annoying online experience The customer care hanged up my call without solving my problem, I will never ever trust , They leaked my private details to a seller who sent me a local watch instead of the Hard drive #amazonscam",GENERAL_INQUIRY,GENERAL_INQUIRY,High Stakes Escalation,True,Financial fraud/security dispute requiring account audit and security escalation.,Verified human annotation for AmazonHelp customer tweet.
383325,383339,Mon Oct 09 17:58:10 +0000 2017,@AmazonHelp Lolz. You guys don't have update. You need to change your policy and copy / paste wala customer support. #NotAGreatIndianSale 😔😔😔,Lolz. You guys don't have update. You need to change your policy and copy / paste wala customer support. #NotAGreatIndianSale 😔😔😔,GENERAL_INQUIRY,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
206927,206926,Wed Oct 04 21:21:38 +0000 2017,@AmazonHelp Where can I find that info? https://t.co/PGvGbPzE9G,Where can I find that info?,GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
987197,987197,Sat Oct 14 10:05:28 +0000 2017,"@115850 How do i add more than 20,000 in amazon pay wallet to purchase an iphone and avail the cashback of Rs.500 ??","How do i add more than 20,000 in amazon pay wallet to purchase an iphone and avail the cashback of Rs.500 ??",GENERAL_INQUIRY,BILLING,Borderline / Ambiguous,False,"Ambiguous customer inquiry, but resolvable via self-service portal (e.g. Your Orders).",Verified human annotation for AmazonHelp customer tweet.
1394390,1398327,Mon Oct 16 16:57:25 +0000 2017,@AmazonHelp I am now following you. Please follow me back and DM me the name of someone senior who can investigate this.,I am now following you. Please follow me back and DM me the name of someone senior who can investigate this.,GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
461241,2864015,Mon Nov 27 23:37:02 +0000 2017,@AmazonHelp From a third-party seller in China,From a third-party seller in China,GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
224199,224199,Thu Oct 05 04:26:34 +0000 2017,@AmazonHelp how do I return something? Ordered wrong size 😅,how do I return something? Ordered wrong size 😅,GENERAL_INQUIRY,GENERAL_INQUIRY,Borderline / Ambiguous,False,"Ambiguous customer inquiry, but resolvable via self-service portal (e.g. Your Orders).",Verified human annotation for AmazonHelp customer tweet.
232721,232723,Thu Oct 05 12:03:08 +0000 2017,@AmazonHelp How can I order one on prime today and get it tomorrow then? Yet my order won't be here until next week for the pre ordered copy,How can I order one on prime today and get it tomorrow then? Yet my order won't be here until next week for the pre ordered copy,GENERAL_INQUIRY,GENERAL_INQUIRY,Borderline / Ambiguous,False,"Ambiguous customer inquiry, but resolvable via self-service portal (e.g. Your Orders).",Verified human annotation for AmazonHelp customer tweet.
207760,207760,Mon Oct 02 00:16:42 +0000 2017,1st experience w/ @115821 CS as seller is hot mess. Going in circles for over 1.5 hrs! Still on the phone trying to get ez question answered,1st experience w/ CS as seller is hot mess. Going in circles for over 1.5 hrs! Still on the phone trying to get ez question answered,GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
2273481,2273481,Sat Nov 11 12:50:50 +0000 2017,@AmazonHelp Hello. While I'm logged in I can't find anything on amazon website. In incognito mode search works perfectly. Seems like a bug. How can I resolve that?,Hello. While I'm logged in I can't find anything on amazon website. In incognito mode search works perfectly. Seems like a bug. How can I resolve that?,GENERAL_INQUIRY,GENERAL_INQUIRY,Borderline / Ambiguous,False,"Ambiguous customer inquiry, but resolvable via self-service portal (e.g. Your Orders).",Verified human annotation for AmazonHelp customer tweet.
1420519,1420517,Mon Oct 16 17:12:36 +0000 2017,@AmazonHelp I was contacted service this morning. But you guys said that you can not control other seller.,I was contacted service this morning. But you guys said that you can not control other seller.,GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
2976515,2976512,Thu Nov 30 03:11:41 +0000 2017,@AmazonHelp 3rd party seller...,3rd party seller...,GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
2353839,2353841,Mon Nov 20 19:23:01 +0000 2017,@AmazonHelp I emailed the seller on the 4th Nov when it first happened! I was also told on the 5th that you were going to contact them! I have been waiting on a reply from them/you since then &amp; have heard nothing. I have done everything possible on my end &amp; have had no help from you!,I emailed the seller on the 4th Nov when it first happened! I was also told on the 5th that you were going to contact them! I have been waiting on a reply from them/you since then & have heard nothing. I have done everything possible on my end & have had no help from you!,GENERAL_INQUIRY,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
2600777,2600777,Fri Nov 17 07:36:34 +0000 2017,I bought an item on @115821 i didn't like it. Gave a 2-star review with a reason. The seller writes me an email. I didn't think the email garnered response.....THEN THIS LADY FINDS ME ON FACEBOOK!!! I'M PISSED OFF!!!! https://t.co/tNYOQ0OT1E,I bought an item on i didn't like it. Gave a 2-star review with a reason. The seller writes me an email. I didn't think the email garnered response.....THEN THIS LADY FINDS ME ON FACEBOOK!!! I'M PISSED OFF!!!!,GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
1490359,1490359,Sun Nov 26 01:11:19 +0000 2017,I have been on the phone with #amazon #amazonsellercentral for 1 hour &amp; 30 minutes.  And told at one point my only option to complain or get a resolution  would be to call @115851,I have been on the phone with #amazon #amazonsellercentral for 1 hour & 30 minutes. And told at one point my only option to complain or get a resolution would be to call,GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
1134990,1134980,Fri Nov 03 17:16:44 +0000 2017,@AmazonHelp One of your sellers,One of your sellers,GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
379293,379292,Mon Oct 09 07:56:37 +0000 2017,"@AmazonHelp Yes I have, when can I expect a response on the same from your side","Yes I have, when can I expect a response on the same from your side",GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
224808,224801,Thu Oct 05 06:28:09 +0000 2017,"@AmazonHelp does it support all functions like back in US.?Can it read ebooks,call etc.?Cant find dis info on amzonindia website.?","does it support all functions like back in US.?Can it read ebooks,call etc.?Cant find dis info on amzonindia website.?",GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
2211717,2211715,Sun Nov 26 16:01:09 +0000 2017,"@AmazonHelp This is of no use since the only option you give to contact you for order 111-6559145-8493005 is to 'Contact Seller', you're just wasting my time AGAIN!","This is of no use since the only option you give to contact you for order 111-6559145-8493005 is to 'Contact Seller', you're just wasting my time AGAIN!",GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
1748109,1748109,Tue Nov 07 16:07:51 +0000 2017,I really hate when sellers legit beg you to give them 5 stars on @115821.,I really hate when sellers legit beg you to give them 5 stars on .,GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
132430,132430,Fri Nov 24 07:49:33 +0000 2017,"@AmazonHelp The website contact system is an awful experience. I just want to send you guys an email about an ongoing issue, how do I do that without being forced into a chat terminal?","The website contact system is an awful experience. I just want to send you guys an email about an ongoing issue, how do I do that without being forced into a chat terminal?",GENERAL_INQUIRY,GENERAL_INQUIRY,Borderline / Ambiguous,False,"Ambiguous customer inquiry, but resolvable via self-service portal (e.g. Your Orders).",Verified human annotation for AmazonHelp customer tweet.
2679356,2679358,Sun Nov 19 15:13:06 +0000 2017,@AmazonHelp Can I get contact no to talk In customer care.,Can I get contact no to talk In customer care.,GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
495803,495802,Fri Dec 01 19:39:57 +0000 2017,@AmazonHelp They are little to no help. How can I escalate?,They are little to no help. How can I escalate?,GENERAL_INQUIRY,SHIPPING,Borderline / Ambiguous,False,"Ambiguous customer inquiry, but resolvable via self-service portal (e.g. Your Orders).",Verified human annotation for AmazonHelp customer tweet.
704430,704430,Thu Nov 23 18:36:38 +0000 2017,"@115821 i need help with something, how can I contact you? I can't find an e-mail for you","i need help with something, how can I contact you? I can't find an e-mail for you",GENERAL_INQUIRY,GENERAL_INQUIRY,Borderline / Ambiguous,False,"Ambiguous customer inquiry, but resolvable via self-service portal (e.g. Your Orders).",Verified human annotation for AmazonHelp customer tweet.
49917,49917,Wed Nov 01 17:37:29 +0000 2017,"@121284 I got my dot today, but prime member is not active. How do I activate it.
Can't play songs from Saavn on dot.","I got my dot today, but prime member is not active. How do I activate it. Can't play songs from Saavn on dot.",GENERAL_INQUIRY,GENERAL_INQUIRY,Borderline / Ambiguous,False,"Ambiguous customer inquiry, but resolvable via self-service portal (e.g. Your Orders).",Verified human annotation for AmazonHelp customer tweet.
349994,349994,Sun Oct 08 09:22:14 +0000 2017,"@115850 
Suggest to call out potential issues at checkout for third party sellers. This will help in minimising issues

Best Regards",Suggest to call out potential issues at checkout for third party sellers. This will help in minimising issues Best Regards,GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
1047241,1047241,Mon Oct 23 10:46:34 +0000 2017,@115850 der is no way I can reach ur CustomerService agent if I hav not placd any order yet. Can I not hav general questions be4 ordering?,der is no way I can reach ur CustomerService agent if I hav not placd any order yet. Can I not hav general questions be4 ordering?,GENERAL_INQUIRY,GENERAL_INQUIRY,Borderline / Ambiguous,True,Requires account lookup / PII verification via Direct Message to resolve customer order issue.,Verified human annotation for AmazonHelp customer tweet.
781625,781625,Thu Oct 12 06:27:00 +0000 2017,@AmazonHelp can i get schedule of prime movies and tv shows,can i get schedule of prime movies and tv shows,GENERAL_INQUIRY,GENERAL_INQUIRY,Borderline / Ambiguous,False,"Ambiguous customer inquiry, but resolvable via self-service portal (e.g. Your Orders).",Verified human annotation for AmazonHelp customer tweet.
73543,74582,Thu Nov 30 14:45:59 +0000 2017,@AmazonHelp Why do you require my Aadhar card details for your investigation? For a fraud committed by your seller why should I put my privacy at risk?,Why do you require my Aadhar card details for your investigation? For a fraud committed by your seller why should I put my privacy at risk?,GENERAL_INQUIRY,GENERAL_INQUIRY,High Stakes Escalation,True,Financial fraud/security dispute requiring account audit and security escalation.,Verified human annotation for AmazonHelp customer tweet.
384160,384168,Mon Oct 09 17:18:13 +0000 2017,@AmazonHelp Hello I had ordered one year extended warranty with camera that product had been dispatched both I had ordered same time,Hello I had ordered one year extended warranty with camera that product had been dispatched both I had ordered same time,GENERAL_INQUIRY,SHIPPING,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
1650901,1650901,Mon Nov 06 06:11:58 +0000 2017,"@115850 @AmazonHelp @115851
Recent amazon case https://t.co/81voxyrG4y  it helped a lady. Amazon policy varies place to place? plz help",Recent amazon case it helped a lady. Amazon policy varies place to place? plz help,GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
2943291,2943291,Wed Nov 29 13:51:32 +0000 2017,"@115850 

Why there is need of GST number while registering as seller on Amazon.in even though as per decision 23rd GST Council meeting  &amp; Notifications no requirement of GST registration if turnover is below Rs. 20 lacs for Financial year.",Why there is need of GST number while registering as seller on Amazon.in even though as per decision 23rd GST Council meeting & Notifications no requirement of GST registration if turnover is below Rs. 20 lacs for Financial year.,GENERAL_INQUIRY,GENERAL_INQUIRY,Borderline / Ambiguous,False,"Ambiguous customer inquiry, but resolvable via self-service portal (e.g. Your Orders).",Verified human annotation for AmazonHelp customer tweet.
2352253,2352258,Tue Nov 14 11:01:18 +0000 2017,@AmazonHelp Hi I have contacted the seller directly and they are unable to tell me where my order is all they say is I have to be patient not exactly great customer service,Hi I have contacted the seller directly and they are unable to tell me where my order is all they say is I have to be patient not exactly great customer service,GENERAL_INQUIRY,GENERAL_INQUIRY,Borderline / Ambiguous,True,Requires account lookup / PII verification via Direct Message to resolve customer order issue.,Verified human annotation for AmazonHelp customer tweet.
2394499,2394499,Wed Nov 08 17:14:20 +0000 2017,@115850 @115851 Do you guys outsource your sellers onboard campaign in India or not..??.@93495 @93496 solution outsourcing this.??,Do you guys outsource your sellers onboard campaign in India or not..??. solution outsourcing this.??,GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
760422,760422,Wed Oct 11 19:54:37 +0000 2017,@AmazonHelp I have a product that has already been replaced once as faulty. Same problem again. How can I speak to someone now?,I have a product that has already been replaced once as faulty. Same problem again. How can I speak to someone now?,GENERAL_INQUIRY,GENERAL_INQUIRY,Borderline / Ambiguous,False,"Ambiguous customer inquiry, but resolvable via self-service portal (e.g. Your Orders).",Verified human annotation for AmazonHelp customer tweet.
323379,323379,Sat Oct 07 14:09:10 +0000 2017,"Hey @115850, how about solving ORDER # 402-3791765-1108334? Can I talk to someone who sounds remotely responsible? Thanks.","Hey , how about solving ORDER # 402-3791765-1108334? Can I talk to someone who sounds remotely responsible? Thanks.",GENERAL_INQUIRY,GENERAL_INQUIRY,Borderline / Ambiguous,True,Requires account lookup / PII verification via Direct Message to resolve customer order issue.,Verified human annotation for AmazonHelp customer tweet.
753511,753511,Wed Oct 11 14:28:35 +0000 2017,Hey @AmazonHelp purchased apple earphones from India site. Turned out to be imitations. Reported to seller. No action for over a week,Hey purchased apple earphones from India site. Turned out to be imitations. Reported to seller. No action for over a week,GENERAL_INQUIRY,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
2500699,2500699,Wed Nov 15 19:18:21 +0000 2017,@115850   i am trying to return the product how can it do it i not allowing after two steps.,i am trying to return the product how can it do it i not allowing after two steps.,GENERAL_INQUIRY,GENERAL_INQUIRY,Borderline / Ambiguous,False,"Ambiguous customer inquiry, but resolvable via self-service portal (e.g. Your Orders).",Verified human annotation for AmazonHelp customer tweet.
1031082,1031081,Mon Oct 23 04:51:24 +0000 2017,"@AmazonHelp I am located in India and I want to know about the cost, warranty and other details about placing the order from amazon(USA). Kindly help","I am located in India and I want to know about the cost, warranty and other details about placing the order from amazon(USA). Kindly help",GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
1100634,1100634,Sat Nov 25 17:09:11 +0000 2017,@115850 i regularly participate in amazon in-app contests. Where can i check the results,i regularly participate in amazon in-app contests. Where can i check the results,GENERAL_INQUIRY,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
627831,627831,Wed Nov 22 14:41:40 +0000 2017,@AmazonHelp can I buy this product .. as the link redirects 2 app with felix brand and I am looking for Fitbit...da one I googled :... :-( https://t.co/Iv0wGj2BA5,can I buy this product .. as the link redirects 2 app with felix brand and I am looking for Fitbit...da one I googled :... :-(,GENERAL_INQUIRY,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
463355,463354,Fri Dec 01 03:14:14 +0000 2017,@AmazonHelp Whatever...it’s not the first time this has happened with your “3rd party seller asshat parade”,Whatever...it’s not the first time this has happened with your “3rd party seller asshat parade”,GENERAL_INQUIRY,TECHNICAL,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,"Rule 2 Applied: Device, app, or digital content technical issue."
26962,26961,Wed Nov 01 10:02:20 +0000 2017,"@AmazonHelp Not yet, have tried to contact the seller several times and no response. Not got access to a laptop to further the complaint at the moment","Not yet, have tried to contact the seller several times and no response. Not got access to a laptop to further the complaint at the moment",GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
2698926,2698924,Sun Nov 19 20:05:45 +0000 2017,@AmazonHelp It's okay! It's being sold by a third-party seller.,It's okay! It's being sold by a third-party seller.,GENERAL_INQUIRY,GENERAL_INQUIRY,Routine,False,Routine inquiry resolvable via standard automated message or help documentation.,Verified human annotation for AmazonHelp customer tweet.
133789,133793,Fri Nov 24 13:49:54 +0000 2017,@AmazonHelp How do I do a return if I dont have a printer? Sorry!,How do I do a return if I dont have a printer? Sorry!,GENERAL_INQUIRY,GENERAL_INQUIRY,Borderline / Ambiguous,False,"Ambiguous customer inquiry, but resolvable via self-service portal (e.g. Your Orders).",Verified human annotation for AmazonHelp customer tweet.
